l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.401089554029338 0.551723236139202 1 0.0930232558139535 0.275 0.126436781609195 NBSFA 500 9
-0.154472532685229 0.826021020282454 0.975609756097561 0.930232558139535 0.3 0.689655172413793 NMF 500 9
-0.619860338982519 -0.71578004755035 0.688524590163934 0.976744186046512 0.329479768786127 0.655172413793103 PCA 500 9
-0.663225678026821 -0.744182420037293 0.688524590163934 0.976744186046512 0.323699421965318 0.64367816091954 softImpute 500 9
-0.436661132629808 -0.602525014724965 0.688524590163934 0.976744186046512 0.30188679245283 0.551724137931034 SSVD 500 9
-0.474139323578836 -0.681526018511136 0.688524590163934 0.976744186046512 0.304093567251462 0.597701149425287 PMA_cv1 500 9
0.363576913410737 0.559870572660738 0.6875 0.767441860465116 0.180094786729858 0.436781609195402 PMA_cv2 500 9
-0.782033831509403 -0.745758050234813 0.898 0.811023622047244 0.792307692307692 -0.782033831509403 flashr_default 500 9
0.75142912484045 0.667748449441509 0.87 0.737226277372263 0.776923076923077 0.75142912484045 flashr_backfit 500 9
0.986957616431433 0.999983490838174 0.964 0.930769230769231 0.930769230769231 0.986957616431433 flashr_nn 500 9
0.985140554322905 0.999953759367155 1 0.953488372093023 0.919540229885057 0.919540229885057 sn_spMF 500 9
