l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.468953761181366 0.546511260040492 0 0 0.307692307692308 0.0408163265306122 NBSFA 50 4
-0.0570384393797178 0.754080139384929 0.36 1 0.245 1 NMF 50 4
0.702566327451405 0.652846924880743 0.738095238095238 0.861111111111111 0.589041095890411 0.438775510204082 PCA 50 4
0.650760414262559 0.664150958624309 0.738095238095238 0.861111111111111 0.424657534246575 0.316326530612245 softImpute 50 4
0.358652571185007 0.297541167465238 0 0 0.5 0.459183673469388 SSVD 50 4
0.46230653186232 0.543212721063661 0.333333333333333 0.138888888888889 0.551020408163265 0.551020408163265 PMA_cv1 50 4
0.419797169919142 0.447389989396653 0.666666666666667 0.666666666666667 0.17 0.173469387755102 PMA_cv2 50 4
-0.476334166254792 -0.790687976201625 1 0.777777777777778 0.515151515151515 0.346938775510204 flashr_default 50 4
0.766129035870353 0.681291894457833 1 0.777777777777778 0.696969696969697 0.469387755102041 flashr_backfit 50 4
0.986325088694697 0.999814156524772 1 0.777777777777778 0.984848484848485 0.663265306122449 flashr_nn 50 4
0.875286926084597 0.95059564976561 0.96551724137931 0.777777777777778 0.753246753246753 0.591836734693878 sn_spMF 50 4
