l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.405751775447225 0.512317660548411 NA 0 0 0 NBSFA 20 10
-0.119976042802796 0.738810948668572 1 0.727272727272727 0.401960784313726 0.5 NMF 20 10
-0.47984749681616 -0.656054382358144 0.823529411764706 0.848484848484849 0.55 0.268292682926829 PCA 20 10
-0.572079655107375 -0.767608313504456 0.823529411764706 0.848484848484849 0.35 0.170731707317073 softImpute 20 10
-0.616935385690462 -0.755407898807052 0.96551724137931 0.848484848484849 0.75 0.182926829268293 SSVD 20 10
-0.454583898326114 -0.706289203964125 0.8 0.848484848484849 0.476190476190476 0.24390243902439 PMA_cv1 20 10
0.402899681546018 0.430555793270104 0.888888888888889 0.242424242424242 0.175257731958763 0.207317073170732 PMA_cv2 20 10
0.490349787643435 0.819392059508095 0.806 0.640625 0.356521739130435 0.490349787643435 flashr_default 20 10
0.689577430119905 0.756771808604409 0.824 0.714285714285714 0.391304347826087 0.689577430119905 flashr_backfit 20 10
0.968900507899706 0.99880103948349 0.892 0.984126984126984 0.539130434782609 0.968900507899706 flashr_nn 20 10
0.807100993779353 0.900940337057238 1 0.727272727272727 0.53968253968254 0.414634146341463 sn_spMF 20 10
