l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.691863435852473 0.632799734585602 1 0.0294117647058824 1 0.0777777777777778 NBSFA 50 8
-0.199026507257944 0.809641134007155 0.933333333333333 0.823529411764706 0.389937106918239 0.688888888888889 NMF 50 8
0.422382440437032 0.671627243308118 0.697674418604651 0.882352941176471 0.277777777777778 0.277777777777778 PCA 50 8
0.669317741134769 0.766315592576846 0.697674418604651 0.882352941176471 0.4 0.4 softImpute 50 8
0.536685164119321 0.541745214865828 0.307692307692308 0.117647058823529 0.510869565217391 0.522222222222222 SSVD 50 8
-0.508008056169926 -0.67513134439969 0.714285714285714 0.882352941176471 0.451612903225806 0.466666666666667 PMA_cv1 50 8
-0.275544019075633 -0.415916930803597 1 0.764705882352941 0.0416666666666667 0.0333333333333333 PMA_cv2 50 8
-0.766568622053697 -0.793876776746267 0.842 0.736842105263158 0.564516129032258 -0.766568622053697 flashr_default 50 8
0.977814787518736 0.999602013352296 0.93 0.968421052631579 0.741935483870968 0.977814787518736 flashr_backfit 50 8
0.977251668659614 0.99971005145043 0.928 0.958333333333333 0.741935483870968 0.977251668659614 flashr_nn 50 8
0.977388630134051 0.999088565703398 1 0.823529411764706 0.955223880597015 0.711111111111111 sn_spMF 50 8
