l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.783974174116994 0.6655827554607 NA 0 1 0.365853658536585 NBSFA 500 10
-0.105015337281203 0.790295694734225 0.96969696969697 0.96969696969697 0.381642512077295 0.963414634146341 NMF 500 10
-0.521753540611157 -0.621746210351789 0.647058823529412 1 0.424460431654676 0.719512195121951 PCA 500 10
-0.575118599381052 -0.73072103265565 0.647058823529412 1 0.302158273381295 0.51219512195122 softImpute 500 10
0.48519702002647 0.441476552950293 0.0769230769230769 0.0909090909090909 0.36551724137931 0.646341463414634 SSVD 500 10
-0.488826674263722 -0.682762933200601 0.647058823529412 1 0.347826086956522 0.585365853658537 PMA_cv1 500 10
-0.517101838216904 -0.622688344154843 0.767441860465116 1 0.260663507109005 0.670731707317073 PMA_cv2 500 10
-0.724031314544761 -0.789958100689833 0.816 0.59504132231405 0.626086956521739 -0.724031314544761 flashr_default 500 10
0.907615872132143 0.848337410383667 0.938 0.808823529411765 0.956521739130435 0.907615872132143 flashr_backfit 500 10
0.992334787359141 0.999955283152485 0.984 0.973451327433628 0.956521739130435 0.992334787359141 flashr_nn 500 10
0.992626337378969 0.999856475628494 0.96969696969697 0.96969696969697 0.9625 0.939024390243902 sn_spMF 500 10
