l_corr f_corr u_precision u_recall ts_precision ts_recall method tau seed
0.734839904960933 0.617301556908018 NA 0 NA 0 NBSFA 20 8
-0.197534619073312 0.783654040199675 1 0.705882352941177 0.394495412844037 0.477777777777778 NMF 20 8
0.427678415980065 0.702894118485463 0.828571428571429 0.852941176470588 0.380952380952381 0.177777777777778 PCA 20 8
0.65575044674519 0.77429970494641 0.828571428571429 0.852941176470588 0.452380952380952 0.211111111111111 softImpute 20 8
0.503926745174802 0.432429375273508 0 0 0.4 0.244444444444444 SSVD 20 8
-0.464788333159402 -0.678807033089424 0.828571428571429 0.852941176470588 0.375 0.166666666666667 PMA_cv1 20 8
0.41445603866031 0.485213156186096 0.88 0.647058823529412 0.197916666666667 0.211111111111111 PMA_cv2 20 8
-0.765947948921683 -0.793543577494607 0.836 0.791666666666667 0.459677419354839 -0.765947948921683 flashr_default 20 8
0.667453392415436 0.76056688713097 0.816 0.722222222222222 0.419354838709677 0.667453392415436 flashr_backfit 20 8
0.96514106513035 0.999417954236969 0.888 0.972222222222222 0.564516129032258 0.96514106513035 flashr_nn 20 8
0.93970286276192 0.994837675909985 1 0.794117647058823 0.956521739130435 0.488888888888889 sn_spMF 20 8
